dataset,path,label,dup_group,split,label_conflict
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img265.png,patterned_clouds,534,val,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img266.png,patterned_clouds,535,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img267.png,patterned_clouds,536,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img268.png,patterned_clouds,537,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img269.png,patterned_clouds,538,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img27.png,patterned_clouds,528,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img270.png,patterned_clouds,540,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img271.png,patterned_clouds,540,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img272.png,patterned_clouds,542,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img273.png,patterned_clouds,543,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img274.png,patterned_clouds,544,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img275.png,patterned_clouds,545,val,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img276.png,patterned_clouds,546,test,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img277.png,patterned_clouds,546,test,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img278.png,patterned_clouds,548,val,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img279.png,patterned_clouds,549,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img28.png,patterned_clouds,550,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img280.png,patterned_clouds,551,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img281.png,patterned_clouds,552,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img282.png,patterned_clouds,552,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img283.png,patterned_clouds,554,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img284.png,patterned_clouds,413,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img285.png,patterned_clouds,556,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img286.png,patterned_clouds,557,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img287.png,patterned_clouds,557,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img288.png,patterned_clouds,559,val,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img289.png,patterned_clouds,560,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img29.png,patterned_clouds,561,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img290.png,patterned_clouds,562,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img291.png,patterned_clouds,563,val,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img292.png,patterned_clouds,563,val,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img293.png,patterned_clouds,565,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img294.png,patterned_clouds,565,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img295.png,patterned_clouds,565,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img296.png,patterned_clouds,568,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img297.png,patterned_clouds,355,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img298.png,patterned_clouds,355,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img299.png,patterned_clouds,571,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img3.png,patterned_clouds,572,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img30.png,patterned_clouds,561,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img300.png,patterned_clouds,574,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img301.png,patterned_clouds,574,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img302.png,patterned_clouds,574,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img303.png,patterned_clouds,577,test,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img304.png,patterned_clouds,578,val,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img305.png,patterned_clouds,579,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img306.png,patterned_clouds,579,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img307.png,patterned_clouds,581,test,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img308.png,patterned_clouds,577,test,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img309.png,patterned_clouds,583,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img31.png,patterned_clouds,584,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img310.png,patterned_clouds,585,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img311.png,patterned_clouds,586,test,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img312.png,patterned_clouds,586,test,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img313.png,patterned_clouds,588,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img314.png,patterned_clouds,589,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img315.png,patterned_clouds,590,val,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img316.png,patterned_clouds,590,val,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img317.png,patterned_clouds,592,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img318.png,patterned_clouds,592,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img319.png,patterned_clouds,594,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img32.png,patterned_clouds,595,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img320.png,patterned_clouds,596,val,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img321.png,patterned_clouds,597,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img322.png,patterned_clouds,597,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img323.png,patterned_clouds,599,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img324.png,patterned_clouds,600,val,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img325.png,patterned_clouds,601,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img326.png,patterned_clouds,602,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img327.png,patterned_clouds,602,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img328.png,patterned_clouds,604,test,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img329.png,patterned_clouds,605,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img33.png,patterned_clouds,606,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img330.png,patterned_clouds,607,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img331.png,patterned_clouds,608,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img332.png,patterned_clouds,609,val,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img333.png,patterned_clouds,609,val,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img334.png,patterned_clouds,611,test,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img335.png,patterned_clouds,612,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img336.png,patterned_clouds,613,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img337.png,patterned_clouds,614,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img338.png,patterned_clouds,615,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img339.png,patterned_clouds,615,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img34.png,patterned_clouds,617,test,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img340.png,patterned_clouds,618,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img341.png,patterned_clouds,618,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img342.png,patterned_clouds,620,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img343.png,patterned_clouds,621,val,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img344.png,patterned_clouds,622,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img345.png,patterned_clouds,622,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img346.png,patterned_clouds,624,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img347.png,patterned_clouds,625,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img348.png,patterned_clouds,626,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img349.png,patterned_clouds,626,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img35.png,patterned_clouds,617,test,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img350.png,patterned_clouds,629,val,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img36.png,patterned_clouds,630,val,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img37.png,patterned_clouds,631,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img38.png,patterned_clouds,632,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img39.png,patterned_clouds,632,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img4.png,patterned_clouds,634,val,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img40.png,patterned_clouds,635,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img41.png,patterned_clouds,636,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img42.png,patterned_clouds,595,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img43.png,patterned_clouds,638,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img44.png,patterned_clouds,638,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img45.png,patterned_clouds,640,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img46.png,patterned_clouds,641,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img47.png,patterned_clouds,642,val,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img48.png,patterned_clouds,642,val,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img49.png,patterned_clouds,642,val,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img5.png,patterned_clouds,634,val,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img50.png,patterned_clouds,646,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img51.png,patterned_clouds,646,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img52.png,patterned_clouds,648,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img53.png,patterned_clouds,649,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img54.png,patterned_clouds,650,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img55.png,patterned_clouds,650,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img56.png,patterned_clouds,652,test,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img57.png,patterned_clouds,653,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img58.png,patterned_clouds,654,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img59.png,patterned_clouds,654,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img6.png,patterned_clouds,656,test,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img60.png,patterned_clouds,657,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img61.png,patterned_clouds,658,test,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img62.png,patterned_clouds,659,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img63.png,patterned_clouds,659,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img64.png,patterned_clouds,661,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img65.png,patterned_clouds,662,val,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img66.png,patterned_clouds,662,val,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img67.png,patterned_clouds,664,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img68.png,patterned_clouds,665,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img69.png,patterned_clouds,666,test,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img7.png,patterned_clouds,667,val,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img70.png,patterned_clouds,668,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img71.png,patterned_clouds,669,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img72.png,patterned_clouds,669,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img73.png,patterned_clouds,671,val,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img74.png,patterned_clouds,671,val,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img75.png,patterned_clouds,673,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img76.png,patterned_clouds,674,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img77.png,patterned_clouds,675,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img78.png,patterned_clouds,676,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img79.png,patterned_clouds,676,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img8.png,patterned_clouds,678,val,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img80.png,patterned_clouds,679,test,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img81.png,patterned_clouds,679,test,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img82.png,patterned_clouds,681,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img83.png,patterned_clouds,682,val,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img84.png,patterned_clouds,683,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img85.png,patterned_clouds,684,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img86.png,patterned_clouds,685,val,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img87.png,patterned_clouds,686,val,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img88.png,patterned_clouds,470,test,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img89.png,patterned_clouds,483,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img9.png,patterned_clouds,678,val,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img90.png,patterned_clouds,483,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img91.png,patterned_clouds,493,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img92.png,patterned_clouds,684,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img93.png,patterned_clouds,693,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img94.png,patterned_clouds,694,test,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img95.png,patterned_clouds,694,test,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img96.png,patterned_clouds,696,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img97.png,patterned_clouds,697,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img98.png,patterned_clouds,697,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/B-Patterned Clouds/B_img99.png,patterned_clouds,699,test,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img1.png,thin_white_clouds,700,test,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img10.png,thin_white_clouds,701,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img100.png,thin_white_clouds,702,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img101.png,thin_white_clouds,703,test,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img102.png,thin_white_clouds,704,val,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img103.png,thin_white_clouds,701,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img104.png,thin_white_clouds,706,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img105.png,thin_white_clouds,706,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img106.png,thin_white_clouds,708,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img107.png,thin_white_clouds,709,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img108.png,thin_white_clouds,710,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img109.png,thin_white_clouds,710,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img11.png,thin_white_clouds,706,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img110.png,thin_white_clouds,713,val,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img111.png,thin_white_clouds,714,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img112.png,thin_white_clouds,715,test,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img113.png,thin_white_clouds,703,test,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img114.png,thin_white_clouds,717,test,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img115.png,thin_white_clouds,718,val,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img116.png,thin_white_clouds,719,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img117.png,thin_white_clouds,720,val,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img118.png,thin_white_clouds,720,val,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img119.png,thin_white_clouds,722,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img12.png,thin_white_clouds,723,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img120.png,thin_white_clouds,724,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img121.png,thin_white_clouds,725,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img122.png,thin_white_clouds,725,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img123.png,thin_white_clouds,727,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img124.png,thin_white_clouds,728,val,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img125.png,thin_white_clouds,729,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img126.png,thin_white_clouds,714,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img127.png,thin_white_clouds,731,test,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img128.png,thin_white_clouds,732,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img129.png,thin_white_clouds,733,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img13.png,thin_white_clouds,734,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img130.png,thin_white_clouds,732,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img131.png,thin_white_clouds,736,test,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img132.png,thin_white_clouds,737,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img133.png,thin_white_clouds,738,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img134.png,thin_white_clouds,739,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img135.png,thin_white_clouds,728,val,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img136.png,thin_white_clouds,741,test,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img137.png,thin_white_clouds,742,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img138.png,thin_white_clouds,743,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img139.png,thin_white_clouds,742,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img14.png,thin_white_clouds,706,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img140.png,thin_white_clouds,746,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img141.png,thin_white_clouds,747,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img142.png,thin_white_clouds,739,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img143.png,thin_white_clouds,749,test,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img144.png,thin_white_clouds,749,test,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img145.png,thin_white_clouds,751,val,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img146.png,thin_white_clouds,752,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img147.png,thin_white_clouds,753,val,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img148.png,thin_white_clouds,754,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img149.png,thin_white_clouds,754,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img15.png,thin_white_clouds,708,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img150.png,thin_white_clouds,757,val,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img151.png,thin_white_clouds,751,val,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img152.png,thin_white_clouds,754,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img153.png,thin_white_clouds,760,test,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img154.png,thin_white_clouds,754,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img155.png,thin_white_clouds,757,val,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img156.png,thin_white_clouds,763,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img157.png,thin_white_clouds,764,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img158.png,thin_white_clouds,760,test,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img159.png,thin_white_clouds,760,test,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img16.png,thin_white_clouds,767,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img160.png,thin_white_clouds,768,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img161.png,thin_white_clouds,769,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img162.png,thin_white_clouds,770,val,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img163.png,thin_white_clouds,771,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img164.png,thin_white_clouds,760,test,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img165.png,thin_white_clouds,763,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img166.png,thin_white_clouds,774,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img167.png,thin_white_clouds,774,train,False
swimcat_ext,swimcat_ext/Swimcat-extend/C-Thin White Clouds/C_img168.png,thin_white_clouds,776,train,False
